volume,vw,open,close,high,low,t,trades,vwap,pre_market,after_market,symbol
16650986.0,420.1285,417.77,419.14,424.04,417.52,1728878400000,358011,,,,MSFT
18900201.0,418.323,422.18,418.74,422.48,415.26,1728964800000,375124,,,,MSFT
15508832.0,414.8877,415.17,416.12,416.36,410.48,1729051200000,361155,,,,MSFT
13812404.0,417.3972,422.36,416.72,422.5,415.59,1729137600000,295682,,,,MSFT
17142917.0,417.7168,417.14,418.16,419.65,416.2601,1729224000000,275276,,,,MSFT
14206115.0,417.1892,416.12,418.78,418.96,413.7501,1729483200000,321051,,,,MSFT
25482197.0,426.7548,418.49,427.51,430.5793,418.04,1729569600000,447344,,,,MSFT
19654379.0,426.5163,430.855,424.6,431.08,422.53,1729656000000,396249,,,,MSFT
13581631.0,424.6022,425.325,424.73,425.9782,422.4,1729742400000,276493,,,,MSFT
16864064.0,429.3278,426.76,428.15,432.52,426.565,1729828800000,342362,,,,MSFT
14764444.0,428.0163,431.655,426.59,431.94,426.3,1730088000000,354172,,,,MSFT
17644080.0,430.9784,428.0,431.95,433.17,425.8001,1730174400000,340970,,,,MSFT
29739549.0,434.1576,437.435,432.53,438.5,432.1,1730260800000,641184,,,,MSFT
53966959.0,408.9502,415.36,406.35,416.16,406.3,1730347200000,1064120,,,,MSFT
23238042.0,411.478,409.01,410.37,415.5,407.5,1730433600000,493618,,,,MSFT
19668386.0,408.2888,409.8,408.46,410.415,405.5713,1730696400000,416116,,,,MSFT
17626011.0,412.1072,408.37,411.46,414.9,408.08,1730782800000,267936,,,,MSFT
26681660.0,417.8695,412.42,420.18,420.45,410.52,1730869200000,533382,,,,MSFT
19901782.0,424.4622,421.28,425.43,426.85,419.88,1730955600000,404175,,,,MSFT
16891414.0,423.3528,425.32,422.54,426.5,421.78,1731042000000,354091,,,,MSFT
24403321.0,419.0008,422.515,418.01,424.81,416.0,1731301200000,365321,,,,MSFT
19401204.0,421.7267,418.25,423.03,424.44,417.2,1731387600000,340411,,,,MSFT
21502185.0,424.5944,421.64,425.2,429.325,418.21,1731474000000,341868,,,,MSFT
30246881.0,426.1542,425.0,426.89,428.17,420.0,1731560400000,380238,,,,MSFT
28227644.0,416.325,419.82,415.0,422.8,413.64,1731646800000,381329,,,,MSFT
24742013.0,415.8283,414.87,415.76,418.4037,412.1,1731906000000,281885,,,,MSFT
18133529.0,415.6886,413.11,417.79,417.94,411.55,1731992400000,276550,,,,MSFT
19041655.0,414.6301,416.87,415.49,417.29,410.58,1732078800000,285465,,,,MSFT
20780162.0,413.6233,419.5,412.87,419.78,410.2887,1732165200000,335479,,,,MSFT
24814626.0,415.0652,411.365,417.0,417.4,411.06,1732251600000,284577,,,,MSFT
27691090.0,417.9725,418.38,418.79,421.08,414.85,1732510800000,313167,,,,MSFT
23458889.0,425.8962,419.585,427.99,429.0414,418.85,1732597200000,347123,,,,MSFT
18332444.0,423.9028,425.105,422.99,427.2299,422.02,1732683600000,261034,,,,MSFT
16271921.0,422.4302,420.09,423.46,424.8849,417.8,1732856400000,210576,,,,MSFT
20207223.0,430.1369,421.57,430.98,433.0,421.31,1733115600000,334918,,,,MSFT
18301987.0,430.7276,429.84,431.2,432.47,427.74,1733202000000,268208,,,,MSFT
25991579.0,437.2168,433.03,437.42,439.67,432.63,1733288400000,350818,,,,MSFT
21697775.0,441.7255,437.92,442.62,444.66,436.171,1733374800000,328792,,,,MSFT
18804202.0,443.6461,442.3,443.57,446.1,441.7703,1733461200000,277266,,,,MSFT
19144388.0,445.5064,442.6,446.02,448.33,440.5,1733720400000,318830,,,,MSFT
18469459.0,444.7309,444.39,443.33,449.62,441.6,1733806800000,309314,,,,MSFT
19200208.0,448.5603,444.05,448.99,450.35,444.05,1733893200000,272368,,,,MSFT
20798079.0,451.6297,449.11,449.56,456.1648,449.11,1733979600000,319759,,,,MSFT
20177833.0,447.5519,448.435,447.27,451.43,445.58,1734066000000,272450,,,,MSFT
23598834.0,449.8127,447.27,451.59,452.18,445.28,1734325200000,317809,,,,MSFT
22729194.0,453.7486,451.01,454.46,455.29,449.57,1734411600000,320718,,,,MSFT
24444545.0,443.8735,451.32,437.39,452.65,437.02,1734498000000,390068,,,,MSFT
22910131.0,438.837,441.62,437.03,443.1834,436.32,1734584400000,327734,,,,MSFT
64144494.0,436.256,433.11,436.6,443.74,428.63,1734670800000,365997,,,,MSFT
19152519.0,435.0529,436.74,435.25,437.65,432.83,1734930000000,267110,,,,MSFT
7164543.0,437.9834,434.65,439.33,439.6,434.19,1735016400000,132584,,,,MSFT
8199927.0,438.6297,439.08,438.11,440.94,436.63,1735189200000,181124,,,,MSFT
18111063.0,429.704,434.6,430.53,435.22,426.35,1735275600000,317975,,,,MSFT
13158703.0,425.2348,426.06,424.83,427.55,421.9,1735534800000,283674,,,,MSFT
13246509.0,422.5086,426.1,421.5,426.73,420.66,1735621200000,229686,,,,MSFT
16896469.0,419.6368,425.53,418.58,426.07,414.85,1735794000000,353076,,,,MSFT
16662943.0,422.5164,421.08,423.35,424.03,419.54,1735880400000,285046,,,,MSFT
20573648.0,428.8399,428.0,427.85,434.32,425.4774,1736139600000,372816,,,,MSFT
18139065.0,424.3997,429.0,422.37,430.65,420.8,1736226000000,299265,,,,MSFT
15046575.0,424.4545,423.46,424.56,426.97,421.54,1736312400000,249659,,,,MSFT
20162632.0,419.2559,424.63,418.95,424.71,415.02,1736485200000,360659,,,,MSFT
17604780.0,415.8274,415.235,417.19,418.5,412.29,1736744400000,305299,,,,MSFT
16927056.0,415.4723,417.81,415.67,419.74,410.72,1736830800000,291482,,,,MSFT
19637838.0,425.5384,419.13,426.31,428.15,418.265,1736917200000,306574,,,,MSFT
15296423.0,426.1059,428.695,424.58,429.49,424.39,1737003600000,247930,,,,MSFT
26197507.0,430.6367,434.085,429.03,434.48,428.17,1737090000000,280168,,,,MSFT
26085703.0,428.5769,430.2,428.5,430.8999,425.595,1737435600000,389324,,,,MSFT
27803811.0,442.944,437.56,446.2,447.27,436.0,1737522000000,463559,,,,MSFT
18376270.0,444.9193,442.0,446.71,446.75,441.5048,1737608400000,281368,,,,MSFT
15549453.0,444.0559,445.16,444.06,446.65,441.4,1737694800000,269540,,,,MSFT
35636555.0,430.0458,424.01,434.56,435.2,423.5,1737954000000,646790,,,,MSFT
23487653.0,443.6582,434.6,447.2,448.38,431.38,1738040400000,419472,,,,MSFT
23581370.0,439.3597,446.69,442.33,446.88,440.4,1738126800000,466063,,,,MSFT
54585060.0,416.3876,418.77,414.99,422.86,413.16,1738213200000,1142722,,,,MSFT
34223388.0,416.8028,418.98,415.06,420.69,414.91,1738299600000,567270,,,,MSFT
25658899.0,411.9182,411.6,410.92,415.41,408.66,1738558800000,505729,,,,MSFT
20299996.0,412.0606,412.685,412.37,413.9199,409.74,1738645200000,354120,,,,MSFT
16336188.0,412.5466,412.35,413.29,413.827,410.4,1738731600000,311862,,,,MSFT
16309355.0,416.0424,414.0,415.82,418.2,414.0,1738818000000,289457,,,,MSFT
22886844.0,411.3369,416.48,409.75,418.65,408.1,1738904400000,437552,,,,MSFT
20817919.0,412.7279,413.71,412.22,415.4624,410.92,1739163600000,291373,,,,MSFT
18140592.0,411.1454,409.64,411.44,412.49,409.3,1739250000000,242310,,,,MSFT
19116234.0,408.8349,407.21,409.04,410.75,404.3673,1739336400000,328184,,,,MSFT
23891731.0,409.5178,407.0,410.54,411.0,406.36,1739422800000,327103,,,,MSFT
22758464.0,407.6562,407.79,408.43,408.91,405.88,1739509200000,366188,,,,MSFT
21423051.0,408.9786,408.0,409.64,410.597,406.5,1739854800000,342340,,,,MSFT
24114197.0,412.2135,407.88,414.77,415.49,407.65,1739941200000,372874,,,,MSFT
23153728.0,416.3431,415.29,416.13,419.31,412.54,1740027600000,395745,,,,MSFT
27489199.0,411.483,417.335,408.21,418.048,407.89,1740114000000,385138,,,,MSFT
26443656.0,403.4592,408.51,404.0,409.37,399.32,1740373200000,514485,,,,MSFT
29037402.0,398.8944,401.1,397.9,401.915,396.7,1740459600000,492989,,,,MSFT
19618954.0,399.6276,398.01,399.73,403.6,394.245,1740546000000,327110,,,,MSFT
21127406.0,396.2031,401.265,392.53,405.74,392.17,1740632400000,377155,,,,MSFT
32743258.0,393.9828,392.655,396.99,397.63,386.57,1740718800000,432227,,,,MSFT
23007726.0,391.4831,398.82,388.49,398.82,386.155,1740978000000,451463,,,,MSFT
29342923.0,386.7008,383.4,388.61,392.58,381.0,1741064400000,553952,,,,MSFT
23423292.0,397.0465,389.34,401.02,401.67,388.81,1741150800000,404518,,,,MSFT
23304625.0,397.2225,394.28,396.89,402.15,392.6777,1741237200000,393757,,,,MSFT
22030287.0,391.4961,392.32,393.31,394.8,385.54,1741323600000,407964,,,,MSFT
32840134.0,381.0032,385.84,380.16,386.4,377.22,1741579200000,703151,,,,MSFT
30380177.0,381.3124,379.0,380.45,386.0,376.91,1741665600000,470076,,,,MSFT
24253567.0,382.6306,382.95,383.27,385.2165,378.9507,1741752000000,418282,,,,MSFT
20473017.0,379.9685,383.155,378.77,385.32,377.45,1741838400000,369783,,,,MSFT
19943496.0,386.5966,379.775,388.56,390.23,379.51,1741924800000,335259,,,,MSFT
22474272.0,388.9763,386.7,388.7,392.705,385.57,1742184000000,330043,,,,MSFT
19486100.0,383.4213,387.07,383.52,387.37,381.1,1742270400000,319253,,,,MSFT
19185532.0,386.9789,385.525,387.82,389.68,384.0,1742356800000,259928,,,,MSFT
18470542.0,387.128,385.735,386.84,391.785,383.28,1742443200000,277903,,,,MSFT
39671128.0,387.9622,383.215,391.26,391.74,382.8,1742529600000,312807,,,,MSFT
21004548.0,392.7781,395.4,393.08,395.4,389.81,1742788800000,339161,,,,MSFT
15774968.0,394.8219,393.915,395.16,396.36,392.64,1742875200000,262247,,,,MSFT
16130106.0,391.4986,395.0,389.97,395.31,388.57,1742961600000,283678,,,,MSFT
13766761.0,390.406,390.13,390.58,392.24,387.395,1743048000000,240016,,,,MSFT
21632016.0,380.4626,388.08,378.8,389.13,376.93,1743134400000,420396,,,,MSFT
35184676.0,372.9851,372.535,375.39,377.07,367.24,1743393600000,509405,,,,MSFT
19683803.0,380.0484,374.65,382.19,382.85,373.23,1743480000000,404619,,,,MSFT
16092555.0,381.7201,377.965,382.14,385.08,376.62,1743566400000,320479,,,,MSFT
30196247.0,373.8726,374.785,373.11,377.48,369.35,1743652800000,569671,,,,MSFT
49209854.0,364.7524,364.125,359.84,374.59,359.48,1743739200000,811766,,,,MSFT
50424998.0,356.0197,350.88,357.86,370.9999,344.79,1743998400000,911613,,,,MSFT
35868918.0,361.4573,368.255,354.56,373.65,350.25,1744084800000,627042,,,,MSFT
50199696.0,379.0287,353.535,390.49,393.225,353.1,1744171200000,767323,,,,MSFT
38014918.0,378.8979,382.06,381.35,383.9,367.8,1744257600000,576387,,,,MSFT
23239220.0,386.4732,380.635,388.45,390.05,378.89,1744344000000,375873,,,,MSFT
19230622.0,388.9926,393.22,387.81,394.65,384.21,1744603200000,334133,,,,MSFT
17189890.0,386.9039,388.505,385.73,391.89,384.1599,1744689600000,272410,,,,MSFT
21950776.0,373.9289,380.67,371.61,381.61,368.0,1744776000000,375760,,,,MSFT
21120192.0,370.1449,373.745,367.78,374.3215,366.89,1744862400000,310300,,,,MSFT
20804729.0,359.2347,362.815,359.12,364.48,355.67,1745208000000,343816,,,,MSFT
19484993.0,365.2278,363.375,366.82,367.77,359.8602,1745294400000,304006,,,,MSFT
20545514.0,376.1582,376.06,374.39,380.39,373.02,1745380800000,335408,,,,MSFT
22231329.0,385.1451,375.695,387.3,388.45,375.19,1745467200000,297800,,,,MSFT
18966235.0,390.0004,387.0,391.85,392.16,384.6,1745553600000,276679,,,,MSFT
16579430.0,390.2477,391.955,391.16,392.74,386.638,1745812800000,274916,,,,MSFT
14973976.0,393.5949,391.3,394.04,395.1,390.38,1745899200000,249780,,,,MSFT
36442575.0,397.3134,390.3,395.26,396.66,384.44,1745985600000,525134,,,,MSFT
58878100.0,430.3157,431.11,425.4,436.99,424.9,1746072000000,913597,,,,MSFT
30757434.0,435.5067,431.74,435.28,439.44,429.985,1746158400000,542335,,,,MSFT
20136053.0,436.5349,432.87,436.17,439.5,432.11,1746417600000,328657,,,,MSFT
15104204.0,434.4002,432.2,433.31,437.73,431.17,1746504000000,297624,,,,MSFT
23307241.0,433.8398,433.84,433.35,438.12,431.1103,1746590400000,330269,,,,MSFT
23491330.0,439.1835,437.93,438.17,443.67,435.66,1746676800000,380141,,,,MSFT
15324233.0,438.262,440.0,438.73,440.74,435.88,1746763200000,247739,,,,MSFT
22821935.0,445.9953,445.94,449.26,449.37,439.78,1747022400000,417124,,,,MSFT
23618819.0,448.6023,447.78,449.14,450.6733,445.36,1747108800000,406705,,,,MSFT
19902796.0,452.1864,448.14,452.94,453.9,448.14,1747195200000,378377,,,,MSFT
21992323.0,453.4481,450.765,453.13,456.19,450.4301,1747281600000,364866,,,,MSFT
23849781.0,452.1762,452.05,454.27,454.36,448.73,1747368000000,329065,,,,MSFT
21336509.0,457.5456,450.875,458.87,459.585,450.8,1747627200000,345933,,,,MSFT
15441808.0,456.8226,455.59,458.17,458.34,454.3201,1747713600000,257266,,,,MSFT
19216906.0,454.3728,454.57,452.57,457.78,451.814,1747800000000,320670,,,,MSFT
18025612.0,456.1561,454.95,454.86,460.25,453.9,1747886400000,334105,,,,MSFT
16883509.0,451.0242,449.98,450.18,453.69,448.91,1747972800000,323259,,,,MSFT
20974293.0,458.9856,456.48,460.69,460.95,456.115,1748318400000,362158,,,,MSFT
17086261.0,458.5505,461.22,457.36,462.52,456.93,1748404800000,280126,,,,MSFT
13982211.0,458.6283,461.55,458.68,461.72,455.3105,1748491200000,283780,,,,MSFT
34770475.0,459.8626,459.715,460.36,461.68,455.54,1748577600000,339757,,,,MSFT
16626495.0,461.0693,457.14,461.97,462.11,456.89,1748836800000,289505,,,,MSFT
15743760.0,462.6486,461.47,462.97,464.14,460.8622,1748923200000,306326,,,,MSFT
14162688.0,464.2509,464.0,463.87,465.69,463.0201,1749009600000,275697,,,,MSFT
20154460.0,467.4725,464.955,467.68,469.65,464.03,1749096000000,355702,,,,MSFT
15285624.0,470.8644,470.085,470.38,473.335,468.78,1749182400000,357963,,,,MSFT
16469932.0,471.8651,469.7,472.75,473.43,468.62,1749441600000,306173,,,,MSFT
15375944.0,469.9769,471.185,470.92,472.8,466.96,1749528000000,306084,,,,MSFT
16399176.0,473.0906,470.02,472.62,475.47,469.655,1749614400000,316703,,,,MSFT
18950582.0,478.0711,475.02,478.87,480.415,473.52,1749700800000,351653,,,,MSFT
16814456.0,475.6248,476.41,474.96,479.18,472.76,1749787200000,354555,,,,MSFT
15626104.0,479.043,475.21,479.14,480.6943,475.0,1750046400000,330452,,,,MSFT
15414128.0,477.1437,475.395,478.04,478.7399,474.08,1750132800000,298756,,,,MSFT
17526452.0,479.3813,478.0,480.24,481.0,474.46,1750219200000,310610,,,,MSFT
37576206.0,479.1043,482.23,477.4,483.46,476.87,1750392000000,333231,,,,MSFT
24863952.0,482.5493,478.21,486.0,487.75,472.51,1750651200000,472837,,,,MSFT
22305642.0,490.0008,488.95,490.11,491.849,486.795,1750737600000,386695,,,,MSFT
17495099.0,492.1014,492.04,492.27,494.5556,489.39,1750824000000,339135,,,,MSFT
21578853.0,496.3673,492.98,497.45,498.04,492.81,1750910400000,406492,,,,MSFT
34539236.0,496.4069,497.55,495.94,499.3,493.03,1750996800000,389784,,,,MSFT
